Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Food storage material (product.metafields.shopify.food-storage-material),Shape (product.metafields.shopify.shape),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
linoroso-bento-box-frozen-berry,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_99b19aba-c648-481e-b2e6-bfcaa19a2962.jpg?v=1731884325,3,Linoroso Bento Box-Frozen Berry - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-frozen-berry,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/3_8ab457bf-f9ca-42d0-bf91-3fb807d34f54.jpg?v=1731884328,4,Linoroso Bento Box-Frozen Berry - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-frozen-berry,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/27e955029e3878c7da4f8631dc4e4c2.jpg?v=1731884331,5,Linoroso Bento Box-Frozen Berry - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-frozen-berry,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/13_0f3c1a21-1341-4bb8-accf-3d4e5b45f660.jpg?v=1731884333,6,Linoroso Bento Box-Frozen Berry - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-frozen-berry,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/4_a2ce9d0d-6074-488d-8769-fe48dbb0a6e6.jpg?v=1731884336,7,Linoroso Bento Box-Frozen Berry - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-canal-blue,Linoroso Bento Box-Canal Blue,"<ul>
<li>More than a bento lunch box for adult and kids, they are inspired by the ""balaned diet"" mindset, designed with sleek, modernistic lines.</li>
<li>The top container features 3 compartments. It's sepecially designed to keep the food seperate.</li>
<li>This bento boxes are leak-proof and dishwasher, freezer and microwave safe.</li>
<li>Top container with three compartments and bottom container. Bento box accessories : two sauce cups / salad dressing containers, utensils (creative designed fork and spoon) are all included.</li>
</ul>",Linoroso,,Bento Box,LUNCH BOX,true,Title,Default Title,,,,,,,,LBB14,670.0,shopify,deny,manual,29.95,,true,true,"",https://cdn.shopify.com/s/files/1/0291/3835/4275/products/20220127115523.jpg?v=1731884302,1,Linoroso Bento Box-Canal Blue - Linoroso ,false,,,667,,,,,,,,,,,,,,,,,,,,,kg,,4.25,true,,,true,,,active
linoroso-bento-box-canal-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/16c631e8e700f23bdd30c4882d6e204.jpg?v=1731884304,2,Linoroso Bento Box-Canal Blue - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-canal-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_e23236ef-8e6c-4cde-be37-1d3abdb3ec5c.jpg?v=1731884307,3,Linoroso Bento Box-Canal Blue - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-canal-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/0276d4ba38873ab3b01899e250eafc5.jpg?v=1731884310,4,Linoroso Bento Box-Canal Blue - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-canal-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1f156d9e7bda83b96c1fa7e215c3064.jpg?v=1731884312,5,Linoroso Bento Box-Canal Blue - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-canal-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/13_77314baf-071f-430c-9513-2ac047244998.jpg?v=1731884315,6,Linoroso Bento Box-Canal Blue - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-canal-blue,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/4_b517eedc-3ca9-4de7-905a-bfed969eb03f.jpg?v=1731884317,7,Linoroso Bento Box-Canal Blue - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-pale-mint,Linoroso Bento Box-Pale Mint,"<ul>
<li>More than a bento lunch box for adult and kids, they are inspired by the ""balaned diet"" mindset, designed with sleek, modernistic lines.</li>
<li>The top container features 3 compartments. It's sepecially designed to keep the food seperate.</li>
<li>This bento boxes are leak-proof and dishwasher, freezer and microwave safe.</li>
<li>Top container with three compartments and bottom container. Bento box accessories : two sauce cups / salad dressing containers, utensils (creative designed fork and spoon) are all included.</li>
</ul>",Linoroso,,"",LUNCH BOX,true,Title,Default Title,,,,,,,,LBB13,670.0,shopify,deny,manual,29.95,,true,true,"",https://cdn.shopify.com/s/files/1/0291/3835/4275/products/20220127115514.jpg?v=1731884283,1,Linoroso Bento Box-Pale Mint - Linoroso ,false,,,667,,,,,,,,,,,,,,,,,,,,,kg,,4.25,true,,,true,,,active
linoroso-bento-box-pale-mint,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/a7094b47bfff2b8ce8ae4c0c2afe7cc.jpg?v=1731884286,2,Linoroso Bento Box-Pale Mint - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-pale-mint,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_83aa63ff-0ed5-43b6-a86c-b1a70970b7ff.jpg?v=1731884289,3,Linoroso Bento Box-Pale Mint - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-pale-mint,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_3f5f7114-7341-450a-b6fc-3cae2ea2cdf2.jpg?v=1731884292,4,Linoroso Bento Box-Pale Mint - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-pale-mint,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/828de8f0d0fc406b47bb0e520430299.jpg?v=1731884295,5,Linoroso Bento Box-Pale Mint - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-pale-mint,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/13_ea99e57f-fd36-41dd-bd65-2c3c3c5e2fd5.jpg?v=1731884297,6,Linoroso Bento Box-Pale Mint - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-pale-mint,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/4_58804fd4-f3cc-4e73-95b1-3ddb6736ba5d.jpg?v=1731884299,7,Linoroso Bento Box-Pale Mint - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-chalk-white,Linoroso Bento Box-Chalk White,"<ul>
<li>More than a bento lunch box for adult and kids, they are inspired by the ""balaned diet"" mindset, designed with sleek, modernistic lines.</li>
<li>The top container features 3 compartments. It's sepecially designed to keep the food seperate.</li>
<li>This bento boxes are leak-proof and dishwasher, freezer and microwave safe.</li>
<li>Top container with three compartments and bottom container. Bento box accessories : two sauce cups / salad dressing containers, utensils (creative designed fork and spoon) are all included.</li>
</ul>",Linoroso,,"",LUNCH BOX,true,Title,Default Title,,,,,,,,LBB12,670.0,shopify,deny,manual,29.95,,true,true,"",https://cdn.shopify.com/s/files/1/0291/3835/4275/products/20220127115502.jpg?v=1731884267,1,Linoroso Bento Box-Chalk White - Linoroso ,false,,,667,,,,,,,,,,,,,,,,,,,,,kg,,4.25,true,,,true,,,active
linoroso-bento-box-chalk-white,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/fb5f1e723adb9cfae1a8649c9b04778.jpg?v=1731884269,2,Linoroso Bento Box-Chalk White - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-chalk-white,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_b38534dd-400c-4d34-a372-0745edc0555e.jpg?v=1731884272,3,Linoroso Bento Box-Chalk White - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-chalk-white,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_799e2857-d621-4547-9420-9df682365ec3.jpg?v=1731884275,4,Linoroso Bento Box-Chalk White - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-chalk-white,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/67968b2adc85cf5007f0c295918c0f9.jpg?v=1731884277,5,Linoroso Bento Box-Chalk White - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-chalk-white,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/5_ba8da71d-cc8b-4a19-bb66-0a7b0a3134ca.jpg?v=1731884279,6,Linoroso Bento Box-Chalk White - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-chalk-white,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/4_e292d539-c3ce-4a20-9d43-4ac9b1895fa7.jpg?v=1731884281,7,Linoroso Bento Box-Chalk White - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-ultimate-gray,Linoroso Bento Box-Ultimate Gray,"<ul>
<li>More than a bento lunch box for adult and kids, they are inspired by the ""balaned diet"" mindset, designed with sleek, modernistic lines.</li>
<li>The top container features 3 compartments. It's sepecially designed to keep the food seperate.</li>
<li>This bento boxes are leak-proof and dishwasher, freezer and microwave safe.</li>
<li>Top container with three compartments and bottom container. Bento box accessories : two sauce cups / salad dressing containers, utensils (creative designed fork and spoon) are all included.</li>
</ul>",Linoroso,,"",LUNCH BOX,true,Title,Default Title,,,,,,,,LBB11,670.0,shopify,deny,manual,29.95,,true,true,"",https://cdn.shopify.com/s/files/1/0291/3835/4275/products/20220127115532.jpg?v=1731884250,1,Linoroso Bento Box-Ultimate Gray - Linoroso ,false,,,667,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
linoroso-bento-box-ultimate-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/8183005047aa0de0ae2d59841c97a5d.jpg?v=1731884252,2,Linoroso Bento Box-Ultimate Gray - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-ultimate-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_b74d7cfb-f6fc-4472-b8f5-0b2e3903823b.jpg?v=1731884254,3,Linoroso Bento Box-Ultimate Gray - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-ultimate-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_af6a9534-d9e0-43d3-b7a9-e4d47c4e7f1c.jpg?v=1731884258,4,Linoroso Bento Box-Ultimate Gray - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-ultimate-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/785d4ae3615628f1dbcd6b0f446552c.jpg?v=1731884260,5,Linoroso Bento Box-Ultimate Gray - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-ultimate-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/13_2ab97983-143c-45ae-b224-e6f132ceba5d.jpg?v=1731884263,6,Linoroso Bento Box-Ultimate Gray - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-ultimate-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/20220126094112.jpg?v=1731884265,7,Linoroso Bento Box-Ultimate Gray - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-lava-orange,Linoroso Bento Box-Lava Orange,"<ul>
<li>More than a bento lunch box for adult and kids, they are inspired by the ""balaned diet"" mindset, designed with sleek, modernistic lines.</li>
<li>The top container features 3 compartments. It's sepecially designed to keep the food seperate.</li>
<li>This bento boxes are leak-proof and dishwasher, freezer and microwave safe.</li>
<li>Top container with three compartments and bottom container. Bento box accessories : two sauce cups / salad dressing containers, utensils (creative designed fork and spoon) are all included.</li>
</ul>",Linoroso,,"",LUNCH BOX,true,Title,Default Title,,,,,,,,LBB10,598.7419284,shopify,continue,manual,29.95,,true,true,"",https://cdn.shopify.com/s/files/1/0291/3835/4275/products/20220127115550.jpg?v=1731884232,1,Linoroso Bento Box-Lava Orange - Linoroso ,false,,,667,,,,,,,,,,,,,,,,,,,,,lb,,4.25,true,,,true,,,active
linoroso-bento-box-lava-orange,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/f1225f3d3c2c1ba5488489dc8125601.jpg?v=1731884234,2,Linoroso Bento Box-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-lava-orange,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_06fcfa00-4ac6-4286-8932-3d7b84f45036.jpg?v=1731884236,3,Linoroso Bento Box-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-lava-orange,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/3_05421936-cc80-48b1-950d-a2edb55f3e9f.jpg?v=1731884240,4,Linoroso Bento Box-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-lava-orange,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/8c8262c7fc9d09c0c9c4d4964db1f0c.jpg?v=1731884242,5,Linoroso Bento Box-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-lava-orange,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/13.jpg?v=1731884245,6,Linoroso Bento Box-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-bento-box-lava-orange,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/4-2.jpg?v=1731884247,7,Linoroso Bento Box-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-cow,"Linoroso Kitchen Scissors(Graphic,Cow)","<ul>
<li>All purpose kitchen scissors</li>
<li>Made from premium and durable Japanese Steel 4034</li>
<li>Magnetic Holder Design can put the shears on any metal</li>
</ul>",Linoroso,,"","",true,Title,Default Title,,,,,,,,LKS04,360.0,shopify,deny,manual,37.99,,true,true,'616430947374,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/0602_0b3f6124-dde9-4b50-abe0-e274b0f24964.jpg?v=1731884220,1,"Linoroso Kitchen Scissors(Graphic,Cow) - Linoroso ",false,,,504641,,,,,,,,,,,,,,,,,,,,,kg,,4.91,true,,,true,,,active
linoroso-kitchen-scissorsgraphic-cow,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_8c20f750-7c00-4b07-9efe-acce46cff055.jpg?v=1731884223,2,"Linoroso Kitchen Scissors(Graphic,Cow) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-cow,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_1a3d5103-ad2f-4c18-be57-8932829c837e.jpg?v=1731884226,3,"Linoroso Kitchen Scissors(Graphic,Cow) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-cow,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_03b7361d-6ac6-4a7f-ad30-fe9142e19799.jpg?v=1731884229,4,"Linoroso Kitchen Scissors(Graphic,Cow) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-chick,"Linoroso Kitchen Scissors(Graphic,Chick)","<ul>
<li><span data-mce-fragment=""1"">All purpose kitchen scissors<br></span></li>
<li><span data-mce-fragment=""1"">Made from premium and durable Japanese Steel 4034</span></li>
<li><span>Magnetic Holder Design can put the shears on any metal </span></li>
</ul>",Linoroso,,"","",true,Title,Default Title,,,,,,,,LKS03,360.0,shopify,deny,manual,37.99,,true,true,'616430947367,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_b3cae65e-00a5-4f1d-9b48-1e52edab077e.jpg?v=1731884210,1,"Linoroso Kitchen Scissors(Graphic,Chick) - Linoroso ",false,,,504641,,,,,,,,,,,,,,,,,,,,,kg,,4.91,true,,,true,,,active
linoroso-kitchen-scissorsgraphic-chick,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_536bb5a1-c929-489b-a0e9-e6f0af8a93cd.jpg?v=1731884213,2,"Linoroso Kitchen Scissors(Graphic,Chick) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-chick,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/3_92dea8c3-a3b1-4f5e-9b41-3474cc561d87.jpg?v=1731884215,3,"Linoroso Kitchen Scissors(Graphic,Chick) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-chick,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/4_2e87063b-17a1-458e-aa7d-f26d681347bb.jpg?v=1731884218,4,"Linoroso Kitchen Scissors(Graphic,Chick) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-tiger,"Linoroso Kitchen Scissors(Graphic,Tiger)","<ul>
<li>All purpose kitchen scissors</li>
<li>Made from premium and durable Japanese Steel 4034</li>
<li>Magnetic Holder Design can put the shears on any metal </li>
</ul>",Linoroso,,"","",true,Title,Default Title,,,,,,,,LKS02,360.0,shopify,deny,manual,37.99,,true,true,'616430947350,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/0602.jpg?v=1731884199,1,"Linoroso Kitchen Scissors(Graphic,Tiger) - Linoroso ",false,,,504641,,,,,,,,,,,,,,,,,,,,,kg,,4.91,true,,,true,,,active
linoroso-kitchen-scissorsgraphic-tiger,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_26169890-23f3-4e39-a0d6-f119853052dd.jpg?v=1731884202,2,"Linoroso Kitchen Scissors(Graphic,Tiger) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-tiger,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_a1c52376-affc-4c42-ae13-81950db085c4.jpg?v=1731884205,3,"Linoroso Kitchen Scissors(Graphic,Tiger) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-tiger,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_4acd5abd-de2c-438a-8a94-a4449d1975c5.jpg?v=1731884208,4,"Linoroso Kitchen Scissors(Graphic,Tiger) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-chili,"Linoroso Kitchen Scissors(Graphic,Chili)","<ul>
<li><span data-mce-fragment=""1"">All purpose kitchen scissors<br></span></li>
<li><span data-mce-fragment=""1"">Made from premium and durable Japanese Steel 4034</span></li>
<li><span>Magnetic Holder Design can put the shears on any metal </span></li>
</ul>",Linoroso,Uncategorized,"","",true,Title,Default Title,,,,,,,,LKS01,360.0,shopify,deny,manual,37.99,,true,true,"",https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_63b3625d-bdb9-4bb3-a8d0-e8d65418193e.jpg?v=1731884185,1,"Linoroso Kitchen Scissors(Graphic,Chili) - Linoroso ",false,,,504641,,,,,,,,,,,,,,,,,,,,,kg,,4.91,true,,,true,,,active
linoroso-kitchen-scissorsgraphic-chili,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_2ea4905a-ebd7-4aaf-a910-6b54f9716bdf.jpg?v=1731884187,2,"Linoroso Kitchen Scissors(Graphic,Chili) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-chili,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/3_cfdea355-8cfe-41ad-b3fa-c22acc329700.jpg?v=1731884189,3,"Linoroso Kitchen Scissors(Graphic,Chili) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-chili,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/5_3168a9ea-dfa1-4700-a9e4-d60b19b46925.jpg?v=1731884192,4,"Linoroso Kitchen Scissors(Graphic,Chili) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-chili,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/6_976e353a-fff6-486c-b8ab-9bec65563610.jpg?v=1731884195,5,"Linoroso Kitchen Scissors(Graphic,Chili) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-kitchen-scissorsgraphic-chili,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/7454509e280e909a6c8c2d869f5205c.jpg?v=1731884197,6,"Linoroso Kitchen Scissors(Graphic,Chili) - Linoroso ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-gripmax-cutting-board,Linoroso GRIPMAX Cutting Board-Lava Orange,"<p>Set included: <br>14.4'' x 10'' x 0.6'' Cutting board</p>
<p><span>9.5"" x 7.8"" x 0.15"" Fruit cutting mat</span></p>
<p><span>9.5"" x 5.9"" x 0.15"" Defrosting Tray</span></p>
<ul>
<li><span>Juice Groove &amp; Slip Resistant</span></li>
<li><span>Dishwasher Safe</span></li>
</ul>
<p> </p>",Linoroso,,Boards,"Boards, cutiing board",true,Title,Default Title,,,,,,,,LCB006,780.0,shopify,deny,manual,36.99,,true,true,"",https://cdn.shopify.com/s/files/1/0291/3835/4275/products/1_dbf4bba7-d51f-4d29-8607-78e8cf2c4938.jpg?v=1731884172,1,Linoroso GRIPMAX Cutting Board-Lava Orange - Linoroso ,false,,,666,,,,,,,,,,,,,,,,,,,,,kg,,6.40,true,,,true,,,active
linoroso-gripmax-cutting-board,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/9_97190cbd-f21f-440e-8e5b-e24e1a0aa97f.jpg?v=1731884174,2,Linoroso GRIPMAX Cutting Board-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-gripmax-cutting-board,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/20210729152531.jpg?v=1731884177,3,Linoroso GRIPMAX Cutting Board-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-gripmax-cutting-board,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/2_973b1188-16b7-4519-8444-bde542f6a7bc.jpg?v=1731884180,4,Linoroso GRIPMAX Cutting Board-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linoroso-gripmax-cutting-board,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0291/3835/4275/products/4_85548eea-da08-4a15-9d3a-4ad54d8a04c9.jpg?v=1731884183,5,Linoroso GRIPMAX Cutting Board-Lava Orange - Linoroso ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
